sca12mouse6e	sca12mouse6g	sca12mouse1a	sca07mouse1c	sca07mouse1i	sca07mouse1j	sca00mouse6c	sca00mouse6d	sca00mouse1k	sca18mouse1e	sca18mouse1f	eso00mouse6c	eso00mouse6d	eso00mouse1k	eso07mouse1c	eso07mouse1i	eso07mouse1j	eso12mouse6e	eso12mouse6g	eso12mouse1a	eso18mouse1d	eso18mouse1e	backkm4100mouse9	backkm4100mouse0	backkm4100mouse1	backkm4100mouse2	backkm4105mouse3	backkm4105mouse4	backkm4105mouse6	backkm4105mouse5	backkm4114mouse7	backkm4114mouse8	backkm4114mouse9	backkm4114mouse0	ear00mouse6c	ear00mouse6d	ear00mouse1k	ear07mouse1c	ear07mouse1i	ear07mouse1j	ear12mouse6e	ear12mouse6g	ear12mouse1a	ear18mouse1d	ear18mouse1e	ear18mouse1f	paw00mouse6c	paw00mouse6d	paw00mouse1k	paw07mouse1c	paw07mouse1i	paw07mouse1j	paw12mouse6e	paw12mouse6g	paw12mouse1a	paw18mouse1d	paw18mouse1e	paw18mouse1f	backkm2900mouse1	backkm2900mouse9	backkm2911mouse0	backkm2911mouse1	backkm2911mouse90	backkm2911mouse2	backkm2400mouse4	backkm2400mouse5	backkm2400mouse8	backkm2400mouse9	backkm2421mouse1	backkm2421mouse0	backkm2421mouse7	backkm2421mouse6	is00mouse6c	is00mouse6d	is00mouse1k	is07mouse1c	is07mouse1j	is07mouse1i	is12mouse6e	is12mouse6g	is12mouse1a	is18mouse1e	is18mouse1f
41.0702	18.8377	44.6418	22.0165	8.7681	12.6438	165.3075	49.1825	166.1647	35.702	1.781	157.8448	179.0805	170.7197	23.0198	25.589	25.0291	9.5033	7.575	9.4292	0.8062	0.9712	22150.53837	9131.970803	8482.130125	9059.217457	6105.546493	3275.670386	10636.60471	6602.430196	836.2613654	2844.275345	1781.787859	1900.780162	147.5975	45.9402	84.8971	26.1055	57.1125	44.6222	18.4865	13.9308	11.741	3.1767	5.2546	8.5078	170.5162	167.7083	101.5764	39.5912	34.9399	93.8461	44.8008	22.6332	13.7345	1.4126	0.1002	4.3319	4292.713004	2719.971838	480.0362565	707.5342466	1455.320222	1174.660284	24789.22371	32833.90071	35190.16011	13831.53714	1372.069465	1614.004721	2875.387104	3157.871674	144.5328	147.639	128.5216	16.845	6.0306	5.2796	34.5501	8.3679	13.2902	18.0069	1.4223
40.2454	19.4513	33.326	26.6814	10.0521	13.9601	153.6187	56.5665	161.245	35.2692	3.2965	180.8262	188.6801	156.2177	34.7793	44.3225	28.8922	2.4535	7.9356	5.676	2.2377	0.1252	18613.85466	10199.30122	10353.86041	9572.915639	10421.68263	3592.319855	6502.846209	3945.159249	641.2898936	3580.15555	2091.413238	1837.50314	99.3482	114.1055	66.8024	19.5646	40.2031	27.594	80.3813	35.571	22.701	1.355	5.3779	18.893	173.3496	173.1949	119.7939	14.6555	41.5934	105.9299	24.4043	59.1862	4.9937	2.5826	4.6411	2.5783	4313.014311	3006.958157	921.9215776	714.3539853	2918.284193	1256.420709	28825.45652	25347.47413	30818.28947	12847.57123	2264.140969	1594.045802	1727.592372	2870.972477	156.9626	127.7671	164.9485	11.5533	10.1002	5.3295	42.7378	6.7938	10.0735	23.0703	2.2006
33.792	16.7733	42.7791	20.4732	10.1591	9.9982	167.3346	59.6133	163.8828	32.8295	1.0971	171.205	186.2413	172.4873	34.7901	43.9868	26.6065	3.5794	5.3584	8.663	1.2202	1.1595	25237.17066	9712.454455	9034.178564	7891.000687	8169.381041	3505.108145	11174.11609	4203.4375	779.167846	4393.80635	3546.231473	3086.344044	95.1726	31.4821	112.599	15.1884	106.583	37.5458	42.349	13.3775	18.7573	1.5282	6.4128	4.8819	173.9601	161.5458	104.7275	29.39	41.0031	40.3356	35.1142	14.1825	6.9792	1.2851	7.1687	8.5154	3991.40557	3563.086374	603.677973	511.2963798	1363.674912	1318.890357	28037.01821	16838.82216	33956.74044	19251.41732	1521.84167	1920.523085	1322.351666	902.7437056	95.5841	112.6892	173.607	15.0056	5.4684	4.4674	42.2378	5.0361	13.3893	30.2093	3.3364
40.6972	15.308	41.1292	22.1679	8.5609	12.1065	165.5396	58.5698	161.1098	35.002	3.6664	182.3092	189.0143	156.3691	40.3303	39.1275	25.1859	4.1625	2.7444	7.4172	3.9395	0.2281	17043.70915	9714.600975	8695.063114	9142.539063	8125.852357	5715.307953	10354.38079	4085.57774	712.7860027	2917.564259	2637.945425	1839.547304	91.3999	64.5264	92.5527	27.7098	52.1877	52.2648	40.2637	13.9848	20.4803	2.6541	6.306	8.6025	165.1504	155.707	94.2345	34.5439	66.1177	63.7015	44.3455	26.5384	1.5938	2.4198	3.7706	2.7006	5040.767102	4223.131591	614.4641811	495.9830226	1010.716907	2331.31897	20038.01375	19066.34411	33994.53049	14634.01869	1105.168986	2431.433457	695.8746736	1232.645599	114.5232	112.6107	166.6021	19.239	6.5647	5.0669	42.4044	8.4173	15.5617	12.5189	0.3654
40.4796	18.6631	38.7293	23.6963	9.0893	10.6001	158.4523	63.0273	149.6204	35.1359	1.0791	174.0283	186.0013	159.2707	22.8767	41.3627	27.1378	3.2599	2.7441	7.846	0.05772	1.4584	16360.28789	10784.52749	8471.332046	8607.011723	6914.51046	4342.301269	5587.670103	2764.902625	1097.945659	3067.863744	3931.885074	1762.866894	53.8616	79.0845	103.1827	12.3151	20.974	37.6424	37.6975	18.57	16.6913	1.8706	8.692	7.9533	171.7768	174.1561	114.7087	69.5375	52.631	103.4482	26.496	29.091	23.9084	1.1283	2.4495	3.4965	4542.071413	4580.743385	717.8571429	1117.557932	1163.36056	2762.246935	19474.48454	13083.42703	27628.32492	15372.79655	3885.129683	1515.980498	740.8315234	2800.437802	144.3338	108.4069	153.7795	14.4829	12.4306	5.3413	35.5411	5.0702	21.2592	12.4906	2.9167
40.3714	16.5947	38.6633	23.3258	8.2765	12.4149	127.6929	56.8536	163.5152	31.9648	2.2462	180.9767	189.4412	171.3238	22.1534	53.5239	30.7578	4.5405	3.5842	8.9363	1.1181	0.2978	15570.57234	12916.45331	9885.491607	8333.312578	7754.644429	5116.711397	3740.207599	3570.039389	620.3473945	3201.115982	1897.992701	4060.393637	113.9042	89.8779	78.8973	8.7944	45.308	34.384	75.1398	14.3331	13.1935	1.1264	6.133	12.213	178.3906	169.3022	109.6988	30.8995	64.933	71.8513	27.0912	26.5358	19.6731	1.2942	6.5764	3.2064	3944.539646	3584.90566	727.159309	1145.266146	3233.423108	1485.663265	28216.29607	18828.22311	26255.22184	14832.50418	1631.492793	1782.111727	805.046729	3205.496946	142.5997	106.0114	155.758	15.3531	14.254	4.7224	52.2995	8.4892	13.2078	16.5089	2.5828
43.213	19.8031	42.1396	23.6495	8.9516	12.8202	162.8619	49.5956	152.6836	36.3754	1.951	176.7178	200.4447	178.5757	35.9158	38.4184	30.2333	4.8887	8.7729	8.2997	0.6306	0.1041	24579.48718	12701.3165	12016.63292	6332.528458	8647.391063	7498.029961	10711.95682	2411.348495	903.6401925	1638.533541	1838.052183	4456.743472	129.2892	77.3762	23.6162	14.6456	122.4515	41.5285	52.742	15.2513	34.7639	3.1654	9.5171	9.9018	171.8232	161.3137	95.7351	37.7278	54.41	29.1928	40.2199	28.1805	17.2858	1.217	1.1001	7.0151	3677.616708	4292.942478	929.9943246	702.1563929	2941.30854	1659.421671	25916.02578	23753.17786	44605.6951	13136.57074	1911.707989	1625.3653	2181.497937	4436.730625	134.1849	121.776	154.4401	18.11	7.3654	4.4713	56.7781	7.9318	13.9825	36.5377	1.6289
39.6362	16.2367	39.9848	25.6951	8.5491	11.07	166.0648	54.8289	171.0482	22.3758	3.2619	184.3085	184.8086	151.0585	44.2252	41.6038	56.6887	3.7833	2.2292	4.5219	0.1549	0.9212	20017.39962	11164.90278	10819.04515	8932.952658	5793.127341	3806.697783	9658.85199	7376.493207	2855.901794	3108.346386	1564.73342	3300.900901	138.6156	24.9973	110.7182	19.6343	64.7091	27.0267	64.6082	9.8823	30.3908	1.4533	5.2332	26.1876	156.5344	183.5937	108.7605	29.9586	71.8863	112.6559	15.199	26.488	16.0242	2.3017	8.0915	5.1405	3536.586307	4966.518847	401.4087302	1040.042328	2458.316532	1435.402738	23590.19157	17272.73995	33297.83835	10867.50542	1948.212303	1248.16286	1063.353617	4057.050847	98.6923	159.5605	162.6941	17.5306	10.0793	5.9833	55.7514	7.9011	9.9867	12.4253	4.0644
39.6055	16.1469	42.4534	23.9484	8.4338	10.8641	166.3654	52.2494	170.2926	19.299	1.8993	158.7993	167.8536	151.1921	32.894	37.5454	22.9139	2.3598	2.9452	8.7219	2.0263	0.4967	20257.74436	14999.35612	8645.138496	6746.431947	11188.10488	4369.191375	11960.26219	7793.381924	3143.248109	3467.027216	3052.041085	2641.431486	126.5241	127.5635	91.9166	13.1166	13.8814	34.1569	47.4754	26.5787	21.7324	1.9314	7.1145	20.6602	171.6935	182.4415	99.9696	37.266	62.2872	84.9854	61.0987	19.4715	4.9054	1.5785	3.1781	3.0784	3582.491522	4547.145266	947.3807662	913.2533645	1585.177365	1675.977071	22497.16762	30582.5931	33788.12785	11114.35491	2790.954923	1221.385377	937.2823985	2783.064303	120.4768	80.2568	151.8335	19.2231	13.4966	5.0812	52.2369	11.129	25.0464	20.1519	1.0047
41.1129	16.6614	36.7069	23.497	8.5673	10.471	165.6985	58.2964	170.0974	21.4343	2.6052	194.0921	158.8375	149.7856	34.5616	28.7738	33.4107	3.3923	2.6394	5.3886	0.0817	0.3771	20347.79497	10677.47989	10826.22049	10299.34778	5992.181734	3224.597986	9961.396761	5769.74753	2111.207646	2699.811043	1003.667241	3188.010408	95.4704	134.5048	106.4556	8.4025	71.8109	48.5134	44.957	10.8555	23.5189	2.0949	5.6261	37.2787	163.6395	177.6787	93.0646	27.9199	66.8835	98.1858	45.2724	31.716	10.5242	3.097	5.7021	6.6725	3381.25	4149.564376	1122.114887	1267.442981	1551.723156	1776.543516	28402.86543	22942.32278	35338.68692	10579.12065	2854.148082	2635.544174	1332.788272	3061.285141	141.6383	108.248	129.2324	16.6141	14.6495	4.6553	39.0566	7.8527	13.7903	6.4645	3.4831
52.5313	18.1961	36.0115	25.058	10.2887	12.8954	156.7952	54.5849	160.875	24.8746	2.5289	171.2085	161.2736	145.3233	37.4604	46.7167	21.0713	5.0075	4.7454	7.4604	0.4213	0.4833	15246.72131	11116.94678	10320.91226	8479.895914	6028.996499	4127.293631	9919.228588	5271.691341	936.504065	1266.728885	1684.3697	3600.917	106.1526	105.7404	110.6569	25.4003	21.024	51.9344	34.1843	20.1906	30.8494	2.289	9.4378	33.2969	170.8632	182.808	105.6491	31.1735	65.1783	63.4296	35.9079	50.3929	13.2495	4.0982	0.4112	2.4331	3655.887336	3630.441478	623.5866983	933.7349398	1292.744063	1506.616862	25190.19654	23919.04435	44392.13181	13468.15021	1015.789474	2532.448503	3453.250548	3607.502966	119.0878	111.926	131.1642	14.858	7.2519	5.1656	29.8141	8.2212	14.753	12.5682	4.5853
38.8182	14.0362	52.6788	22.2349	8.5792	12.8735	152.8715	57.3689	156.2716	19.1311	1.1451	167.6236	159.7958	154.3028	32.9476	64.5244	24.6712	1.8194	4.3013	3.5121	2.6337	0.3247	17001.11772	9918.123367	12859.93318	6534.019832	5798.772112	2959.171917	9162.520352	4408.789583	1771.389043	1696.39153	2302.967284	3738.879528	163.2187	86.1621	94.9515	21.8893	27.3037	27.1475	44.7537	11.4101	20.6499	3.016	5.424	14.2309	181.2817	129.947	103.4763	28.5403	67.6369	32.8602	67.7763	21.4143	22.7348	0.8525	1.0096	2.2199	4565.894852	7454.527636	729.9186992	1316.058394	2316.106719	2358.388075	24043.28457	21770.89917	29957.67583	11791.36995	2737.105404	2607.925532	2539.134615	3588.75969	102.7608	99.2331	183.9811	11.1736	11.7161	5.0159	39.2526	8.8957	14.9843	27.0778	1.4024
52.4426	16.4864	40.8635	15.5764	8.9314	14.2168	152.3985	56.8538	154.2207	21.296	2.1955	177.0023	182.1013	174.1355	38.781	53.8988	29.656	6.2562	7.8196	5.0809	0.2417	2.2553	19282.65884	11649.26575	13536.31045	7073.149192	4027.726328	3435.581204	14811.63943	4739.934235	1302.980309	2884.691279	1571.769978	4512.753774	116.6991	67.9064	90.6377	45.2369	27.0143	45.2022	27.2221	12.351	25.663	3.9711	3.0372	8.2631	155.9041	172.0359	121.6321	37.9762	43.8772	56.4648	46.6452	34.575	11.038	3.8608	4.1901	2.808	3093.16277	3929.892857	1003.134721	905.1777916	3266.56304	2311.267606	22728.1114	32411.77894	29855.22534	7834.532509	2158.499671	2237.293453	1382.556054	2496.921779	115.419	106.6722	164.8714	12.4694	12.5294	4.7996	19.0234	9.7838	30.2272	18.9428	1.6592
41.1158	17.8803	40.7624	21.975	8.7376	10.3989	165.3653	52.6026	162.0997	19.1649	2.7483	183.6818	200.124	163.9391	44.5582	45.8092	21.3544	4.5279	6.1435	7.8359	0.5856	0.2407	23148.90948	11791.5298	17331.03086	7459.053834	13295.49628	4124.326672	10245.87013	5244.918088	1300.114253	2428.743638	4940.558336	4095.2565	113.1851	106.8701	113.9013	19.6081	90.7004	36.9581	84.0924	27.356	19.115	3.0588	8.5	14.3148	167.0221	173.4192	90.0547	28.6903	79.1519	85.9946	21.365	20.0991	16.5092	1.8058	3.4448	4.1203	3772.83443	4780.627728	747.1157645	1385.069776	1544.077715	1859.832811	29434.79263	22353.99322	42656.08663	8317.69805	3008.713178	947.2240155	2395.836606	2322.3229	127.2218	94.5972	148.8826	18.5401	6.9375	3.7134	59.6541	7.0591	13.9129	9.7877	4.6531
42.8197	18.2885	48.3446	23.798	8.1645	12.3886	164.1879	52.111	158.2397	23.8139	7.0732	172.9721	186.3656	151.3251	22.2706	21.0696	27.9553	4.746	2.0272	12.5134	1.7258	0.06119	19468.35378	9322.172259	15872.90995	8937.496428	15052.2755	7758.104956	12176.2345	6000.340329	1100	2273.816657	1249.149707	3985.298197	150.5424	106.1102	35.2265	15.6486	72.9795	64.3526	23.8284	10.0273	39.802	1.9058	7.7242	10.1628	172.3671	165.7065	81.8757	48.8852	38.296	68.3503	76.3224	18.8602	15.7981	0.9345	2.0108	2.0369	3394.598338	4363.301163	466.8184641	617.5036127	944.996141	1202.527444	25794.64485	22004.37431	37338.41611	12075.93072	1516.376639	1116.984127	1437.24538	2180.053691	139.9474	128.898	157.4135	8.2424	14.641	3.5127	40.0193	8.402	13.6415	8.7247	5.7193
39.4398	15.0498	42.2163	23.1741	8.7676	10.8059	169.7232	68.2839	169.2235	20.3677	2.6586	193.6759	190.5505	176.8232	23.7717	40.4567	34.6558	8.5522	3.378	15.5453	1.045	0.908	17303.56845	9208.51972	16642.19097	6242.119816	13105.65076	5451.718176	10685.30511	2890.292008	1340.027076	1949.259147	3061.118051	4381.094527	47.3287	113.1129	126.3266	25.5858	34.4277	58.4166	42.106	17.8906	20.7484	2.0481	6.9073	24.7948	176.9222	178.3047	100.2599	24.1654	63.4465	85.5453	28.3823	21.928	8.3414	2.0186	6.0931	5.5901	5322.05	5003.612131	1290.505934	729.122575	2678.120137	1116.077616	23473.37231	23899.78159	32797.65848	10393.71954	687.3516789	1676.627342	973.1400966	1700	125.1207	109.1822	127.9767	15.2972	6.4132	4.4951	41.6019	9.4754	15.3468	9.3751	1.1444
36.1744	17.6709	37.3522	23.3504	9.0202	11.1699	165.2476	63.443	161.8631	17.4272	1.8737	178.4339	182.991	168.3516	54.9651	37.3842	31.7556	2.4944	4.6487	4.9805	1.5813	0.1915	17279.34281	9289.454545	14451.39879	8632.942478	8873.047747	3702.199504	15231.68489	5296.517047	4780.802226	2416.041848	1821.972956	2264.572193	168.7174	99.1673	43.991	14.1643	42.2687	35.4311	68.0841	24.1524	28.9524	1.0635	3.7095	11.5827	153.8543	174.3943	112.4549	16.1896	52.4076	53.773	48.9224	13.7456	20.0013	1.6529	0.4412	5.1186	5862.169442	4831.973169	963.8123012	1316.453794	1009.766277	693.9851426	30907.83014	21036.13846	29727.07217	9341.679128	514.2597639	2264.91018	2323.437255	1782.26087	139.7763	125.2277	169.4142	23.0513	13.2917	5.0777	52.3416	9.5059	13.9877	17.4335	4.6867
49.4064	16.1109	41.0821	21.9068	8.8477	13.1608	170.3436	53.7752	159.5667	22.6248	2.1282	190.4713	163.9412	142.7401	31.7456	48.8428	22.4489	6.8573	4.8843	7.6162	0.9751	0.7526	17270.19786	10386.36996	13130.78691	8964.977715	12873.04813	3442.520776	11182.75645	3978.61984	1151.683203	1375.032612	1220.247435	2727.633209	145.2624	94.7479	118.7959	14.2443	84.1792	22.5617	53.7593	15.0224	14.8145	1.4282	6.5068	9.9889	177.8579	168.6296	91.1524	31.3076	69.6804	39.4873	43.0551	22.816	28.6502	2.1727	2.2337	2.6557	5372.621293	8186.595556	806.5413534	1216.471616	1183.353438	1028.789986	39849.17925	26984.10959	29532.43315	9860.666293	755.6314659	1762.884044	1715.434084	2211.180124	157.6669	132.8721	143.8598	13.6456	19.6549	5.4318	71.73	6.7288	13.7167	14.027	0.5161
36.7408	17.7955	39.2028	21.4805	8.5638	11.0126	161.6847	53.8158	162.3323	18.2577	10.6937	175.1069	183.3497	140.5214	34.7424	25.4251	21.9202	9.094	8.4633	4.1404	0.1855	0.3072	20193.08756	8763.846532	15578.87228	15524.51772	5386.972053	3424.84472	8772.642792	2553.157559	2506.435224	1846.962025	3388.190476	3307.779226	132.6788	132.3186	91.3768	9.8155	26.462	23.4097	42.8755	20.8073	12.3129	1.9875	4.6026	37.0893	165.3213	175.4028	118.3165	23.6793	41.6534	47.6806	21.5617	24.3998	15.2472	4.2654	2.3837	3.4015	3571.922511	4490.971787	924.949779	552.4364027	1777.545992	1868.663037	33570.31187	23025.97291	26885.23797	9972.382496	1087.560451	1435.493741	2200.958466	1962.377995	155.8156	115.0701	154.5327	22.5868	7.889	4.6322	55.3065	9.2029	14.0248	8.5258	6.4926
32.8269	15.949	42.6375	23.3578	9.5862	10.5195	166.713	61.7595	169.0809	19.5168	2.9285	190.7962	186.7175	170.073	41.8318	50.7851	31.123	3.8937	5.6495	8.1455	0.949	1.2625	22327.44726	9173.466575	19724.22384	7458.676704	10622.79548	5054.722873	8394.920038	3405.595161	1375.810085	1696.610169	3001.087942	3323.5045	91.3961	70.7896	75.5275	22.7146	44.2052	29.3544	64.3534	29.85	18.4684	2.3279	7.4483	9.3938	156.6973	176.2705	110.5978	41.441	64.0111	59.51	65.6177	30.4418	17.2162	3.3566	3.4571	3.6039	5158.514774	5289.692737	675.6918688	513.8123085	1015.424007	1500.433034	29233.08316	28939.65096	46172.98173	15935.72338	1247.797867	1304.080297	1935.76524	3086.586771	146.2315	110.3449	176.7715	16.067	16.9844	5.0037	54.2996	6.3929	13.1754	8.9235	1.2638
44.5224	18.1168	40.5686	24.1925	8.2133	11.8735	170.2412	57.0782	152.9247	19.7552	2.9462	196.8579	189.863	165.2325	35.0843	67.0282	26.8794	6.4502	4.6562	9.5312	1.3802	0.789	8438.303887	8242.007797	10809.92638	11298.64956	7896.729934	3618.513655	8432.949727	4194.545916	633.6	682.4887749	911.1560045	673.1829216	115.5334	116.4436	125.8157	25.4253	42.1557	20.2582	30.5015	14.892	21.8239	2.262	13.3227	10.0135	167.5807	167.669	97.2055	44.7163	64.6311	56.1838	39.1977	31.9411	14.4383	0.6118	0.6161	6.6626	5349.193154	4860.979559	581.2678937	809.7390855	1524.168514	1286.65759	18701.75326	16282.536	38699.78247	14029.9602	824.9351323	1650.661925	1486.240864	2972.766675	149.7944	135.7486	147.6816	11	15.9724	5.0554	61.8531	9.2667	18.7986	13.9175	2.5512
43.5627	17.8615	44.1255	23.7509	8.5624	14.8781	166.8326	58.0356	164.2619	19.8009	10.3352	191.2796	188.6408	149.9184	35.4323	25.2554	18.0591	7.4159	3.9168	12.2727	0.1049	0.05764	9841.662981	11916.47245	15555.06433	10044.60395	7958.39603	3247.190746	9656.476439	4667.560256	2424.785346	724.8220641	1306.700721	889.6963314	79.0098	110.6256	115.1652	22.288	89.1494	17.5807	50.9493	35.5656	21.8146	1.1062	8.8737	11.6891	169.3321	164.9973	102.3546	10.7653	49.0391	27.4575	20.9054	29.5565	20.7577	1.6308	3.3082	2.8194	3778.395254	3535.570284	685.958486	663.0842513	1220.366599	1197.680339	27926.32252	24871.83563	39317.93663	15805.33907	1241.876819	2143.453786	2068.218899	1457.452155	120.1648	103.8405	177.8146	23.6566	25.4284	4.7131	33.8043	10.6742	26.7657	22.1978	4.5486
39.3063	19.0143	42.424	24.1265	8.7271	10.5403	155.0533	52.7496	172.1767	19.1996	3.5136	189.1341	174.0267	138.5233	37.832	27.773	23.8013	3.7926	3.3713	9.7113	3.2894	1.08	9216.990432	13605.67204	13662.85768	7644.436507	8392.916578	3153.806452	8346.541878	3115.882574	2464.456671	1313.873275	982.6432749	764.2149088	124.4472	85.8738	109.4103	15.6227	61.9351	30.7721	71.0692	23.0646	25.342	1.9833	12.0166	27.3797	167.2397	152.0512	117.0195	41.2206	42.3598	86.7534	25.127	32.7322	22.6888	3.3097	9.6173	3.9995	5612.249322	2945.052905	1156.921824	614.3956044	1448.400154	2173.505365	21771.13335	23607.07602	39753.50095	18978.99421	496.5361211	1815.522107	1525.021325	1500.995608	132.4242	141.9088	137.5434	12.3239	9.5873	4.9333	60.2172	9.0195	14.8583	12.4265	8.1289
38.4595	18.0599	38.5968	22.4	8.7357	11.2647	158.4873	56.5403	155.7154	20.9172	3.8572	178.2181	180.6599	156.5388	30.262	42.0605	32.207	8.3162	8.4613	4.0607	1.2406	0.2363	7861.858834	15120.82448	18268.64376	6428.410811	6668.412233	4688.412615	8778.508772	6809.376189	2023.022064	3930.214592	1119.037995	923.5149125	106.2029	104.7126	67.2567	15.2492	82.6844	34.7854	43.6448	9.949	13.6935	2.9528	9.1634	5.9587	173.1357	171.824	112.5299	34.8731	32.7799	89.5799	45.4302	27.1222	23.0565	2.5498	0.6	3.7821	4917.671451	3077.741122	1088.177227	760.0864998	1096.550862	1004.751491	23219.86963	20378.76802	33387.53527	14623.39802	984.360301	2997.149739	1980.503145	2472.778828	116.3291	151.4526	162.9144	11.4847	7.623	4.6533	62.3224	8.3453	13.7009	11.4067	1.3003
36.1259	18.2171	35.1672	22.5991	8.4421	15.0427	158.0957	57.2592	159.7975	19.2016	5.3782	181.3934	182.9378	160.9937	30.9991	29.1542	26.8617	6.6928	9.238	4.6609	0.09286	0.1245	6264.268427	12917.16563	20808.12151	8584.424725	10757.36026	2289.619829	5843.935806	3241.523119	1295.800753	768.190709	1397.984072	1405.432099	141.5296	112.8497	100.688	21.4705	24.173	32.7346	37.4277	35.5847	37.1825	3.2846	9.0372	23.4853	152.5788	172.2883	91.133	16.1801	78.6343	30.2542	32.2599	13.8983	15.9537	3.6843	2.4075	2.4914	4439.109233	4593.947577	1205.699159	906.7428793	661.6928306	1277.343981	21403.23522	24930.10381	37466.53109	16939.84138	674.3623863	2587.967369	2013.767671	1829.340761	147.5834	141.8533	155.1986	34.2747	10.6658	5.7189	34.3652	7.3101	17.1132	13.1028	6.3486
42.1243	18.1438	43.4356	20.5465	8.2511	11.5176	166.8839	69.4345	169.7085	19.0684	3.1765	186.4273	175.8386	156.2559	22.9678	49.7106	25.1499	9.6898	10.0379	7.5217	0.8708	0.8101	8879.50762	15688.27673	15954.76299	9419.033928	12385.06187	8767.150422	4734.950955	4804.958184	2183.28125	2879.961931	1143.874346	6112.08959	152.6533	112.9573	100.8963	22.4158	80.083	19.5063	37.2422	15.5141	19.2495	1.6682	7.7238	10.4033	176.4824	173.7322	106.5181	32.7086	58.5976	28.3274	43.3585	28.9231	18.4351	3.2093	11.079	3.1191	5645.783522	4018.545279	1364.495264	621.7627246	470.8910434	829.5856611	29731.16825	21722.6488	34956.34011	15621.55592	482.6962692	1790.963711	3365.662497	3998.108643	128.7826	84.69	159.7159	12.1518	7.1737	4.4675	49.707	9.5536	15.4588	26.2507	2.3817
44.2708	17.2951	41.933	22.1566	8.1189	12.4935	167.2317	57.6887	167.5668	18.5292	2.6457	152.5845	192.4392	169.5708	21.2154	22.2595	28.7001	2.3516	9.9547	8.6249	0.2483	2.2694	7843.367496	14564.07854	19167.67204	9548.469263	11712.92719	8626.186944	4831.849159	4660.949099	868.9251263	3114.340871	4155.969657	2395.443165	83.6622	106.3601	83.9736	21.6817	30.8684	45.4034	67.3051	35.7293	24.1747	3.086	9.4284	5.5906	172.071	174.6259	116.4032	33.219	74.0684	76.9647	39.667	19.4055	31.2985	0.6559	2.3016	1.9176	5914.215686	2892.718855	791.3402803	1145.493916	1413.521127	735.0280974	27084.45962	20860.27662	33118.88145	15180.19099	797.4802805	1077.378929	3196.760609	1848.678356	93.3371	151.5028	171.9342	13.5321	6.0879	5.0373	14.1646	7.9328	15.4535	9.5102	2.2078
35.9462	15.307	32.6879	24.023	9.3098	11.5	165.9067	60.8947	161.7579	20.8886	3.4559	173.0011	163.4987	159.5872	28.5398	22.6716	20.0667	5.7764	6.4131	4.3658	0.04181	0.3282	5425.167863	13560.21637	20520.12927	9437.183908	11207.33611	5986.758305	4717.887365	5246.515019	695.2442159	2100.657331	1377.265973	2353.85421	107.1258	81.1992	116.8872	15.4982	42.2303	60.2982	36.9571	9.5937	12.9623	1.7415	11.2156	9.1563	162.4503	171.9972	113.7401	25.5956	48.5631	37.4375	63.4387	19.9031	21.3759	1.284	0.3786	5.9105	4973.960414	2872.216821	887.8658101	385.3053089	922.1701514	776.7714688	25058.75338	21256.18989	30283.63667	16959.03648	1711.046512	1475.793731	4273.499333	4123.805635	156.0136	141.5196	154.7181	19.1856	8.8993	4.9963	55.6449	7.6706	16.3474	15.9084	4.9007
43.5898	18.8236	45.0814	26.5911	8.5692	11.9458	166.1454	56.9265	164.0134	22.6815	4.282	190.2308	161.9896	164.4946	60.3082	59.634	21.2342	5.5339	3.7459	12.6323	0.2578	0.1828	6730.137446	14869.2679	18852.01317	13371.20865	13815.88883	4957.590547	4112.185074	4913.7577	626.8288222	1623.748151	1886.022167	3188.180039	144.6762	107.6536	102.7285	18.0652	73.685	28.5155	59.0897	20.8241	12.4741	1.5751	6.7017	6.4494	167.5213	165.4226	115.2657	27.2818	53.465	39.751	18.7084	32.7673	24.0758	0.7093	1.0157	6.6399	3829.899727	6898.586161	1380.006388	429.8360656	873.6557429	2277.111943	30081.92364	22700.70309	39666.28771	15104.78723	2039.040452	1240.0818	936.5970655	2850.763547	91.6838	149.968	170.2299	13.6923	14.628	5.0311	56.0717	7.0165	13.5692	8.1469	2.7821
37.2964	18.7961	39.6656	25.2139	9.9698	14.1421	166.1508	56.0906	168.5897	19.4546	1.9988	178.5786	162.7011	158.5859	27.9533	33.0218	23.315	2.675	3.321	6.8509	3.259	1.1531	8269.237569	13886.08548	20644.49057	9439.280576	8113.336676	6422.556803	5642.065171	5394.506002	1181.915618	1436.60304	3632.625671	2093.128964	108.2142	82.9368	105.5362	6.6018	26.844	27.7527	68.2583	12.6654	37.3486	1.1288	9.7035	6.5288	165.0844	173.4787	75.0114	11.3346	116.9662	47.0065	35.4319	40.4044	16.5139	2.7722	0.68	4.955	6682.882353	4057.870673	839.5585739	552.8627941	805.8370636	1520.698413	24008.67794	29728.07284	32832.07692	23387.39082	1078.15008	1045.439469	1722.908427	1707.628149	160.837	103.4299	149.6494	15.0004	15.1968	4.4895	71.1772	7.2704	19.1128	19.4516	7.7111
